,Room Description,Guest Room Info,Room Description Expanded
4077,STAY LONGER SAVE|KING FEATURE NONSMOKING ELEVATE YOUR STAY AND VIEW WITH A MINI FRIDGE IN THIS GUARANTEED KING ROOM ON FLOOR 14 AND UP,King Bedroom,STAY LONGER SAVE|KING FEATURE NONSMOKING ELEVATE YOUR STAY AND VIEW WITH A MINI FRIDGE IN THIS GUARANTEED KING ROOM ON FLOOR 14 AND UP
4078,SAVE 15 PCT OFF 1 KING CORNER|CORNER KING ROOM WITH MADISON STREET VIEW,King Bedroom,SAVE 15 PCT OFF 1 KING CORNER|CORNER KING ROOM WITH MADISON STREET VIEW
4079,"DISCOUNT|STAY MORE SAVE MORE, SEE RATE DETAILS, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"DISCOUNT|STAY MORE SAVE MORE, SEE RATE DETAILS, KING ROOM, GUEST ROOM, 1 KING"
4080,TANDEM NEGOTIATED RATES|PREMIUM PLUS SPACIOUS KING ROOM NON ISO HOTEL FREE WIFI SPACIOUS 12PM CHECK OUT 10 PERCENT COMM EARLY CI LATE CO SUBJ TO AVAIL FREE WIFI,King Bedroom,TANDEM NEGOTIATED RATES|PREMIUM PLUS SPACIOUS KING ROOM NON ISO HOTEL FREE WIFI SPACIOUS 12PM CHECK OUT 10 PERCENT COMM EARLY CI LATE CO SUBJ TO AVAIL FREE WIFI
4081,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, ALOFT KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"MARRIOTT SENIOR DISC.|MARRIOTT SENIOR DISCOUNT, INCLUDES 62 YEARS AND OLDER VALID ID REQUIRED, ALOFT KING ROOM, GUEST ROOM, 1 KING"
4082,ADVANCE SAVER|KING WORKLIFE ROOM KING ROOM FEATURES OUR WORKLIFE DESIGN AND BALCONY. LOCATED ON THE TOP FLOOR.  ROOM HAS,King Bedroom,ADVANCE SAVER|KING WORKLIFE ROOM KING ROOM FEATURES OUR WORKLIFE DESIGN AND BALCONY. LOCATED ON THE TOP FLOOR.  ROOM HAS
4083,UN-WINED AND REWIND|COURTYARD KING ROOM - 500 SQ FT BALCONY CITY AND NEIGHBORING HOUSE VIEW,King Bedroom,UN-WINED AND REWIND|COURTYARD KING ROOM - 500 SQ FT BALCONY CITY AND NEIGHBORING HOUSE VIEW
4084,BEST AVAILABLE RATE|KING ROOM W/ SOFA BED AND FRIDGE NON SMOKING FREE WI-FI/BREAKFAST INCLUDED/HDTV,King Bedroom,BEST AVAILABLE RATE|KING ROOM WITH/ SOFA BED AND FRIDGE NON SMOKING FREE WI-FI/BREAKFAST INCLUDED/HDTV
4085,"REGULAR RATE|FLEXIBLE RATE, KING ROOM CHAISE LOUNGE, GUEST ROOM, 1 KING, PARTIAL RIVER VIEW",King Bedroom,"REGULAR RATE|FLEXIBLE RATE, KING ROOM CHAISE LOUNGE, GUEST ROOM, 1 KING, PARTIAL RIVER VIEW"
4086,"AAA HOT DEALS|AAA CAA HOT DEALS, MEMBERSHIP CARD REQUIRED, CORNER KING ROOM, LARGER GUEST ROOM, 1 KING, CORNER ROOM",King Bedroom,"AAA HOT DEALS|AAA CAA HOT DEALS, MEMBERSHIP CARD REQUIRED, CORNER KING ROOM, LARGER GUEST ROOM, 1 KING, CORNER ROOM"
4087,BREAKFAST AND WIFI|KING ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,King Bedroom,BREAKFAST AND WIFI|KING ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM
4088,AARP SENIOR RATE|PARTIAL OCEAN VIEW KING ROOM 49HD TV IHOME MEDIA HUB LAPTOP SAFE BEACHFRONT HOTEL WITH ROOFTOP BAR. 0.2 MILES FROM SANTA MONICA. 5MILES FRM LAX,King Bedroom,AARP SENIOR RATE|PARTIAL OCEAN VIEW KING ROOM 49HD TV IHOME MEDIA HUB LAPTOP SAFE BEACHFRONT HOTEL WITH ROOFTOP BAR. 0.2 MILES FROM SANTA MONICA. 5MILES FRM LAX
4089,STANDARD DAILY RATE|KING ROOM,King Bedroom,STANDARD DAILY RATE|KING ROOM
4090,BEST AVAILABLE RATE|KING ROOM W/ SOFABED / MICROWAVE / FRIDGE HDTV / FREE WI-FI / HOT BREAKFAST INCLUDED,King Bedroom,BEST AVAILABLE RATE|KING ROOM WITH/ SOFABED / MICROWAVE / FRIDGE HDTV / FREE WI-FI / HOT BREAKFAST INCLUDED
4091,TANDEM NEGOTIATED RATES|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM 10 PERCENT COMM EARLY CI LATE CO SUBJ TO AVAIL FREE WIFI,King Bedroom,TANDEM NEGOTIATED RATES|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM 10 PERCENT COMM EARLY CI LATE CO SUBJ TO AVAIL FREE WIFI
4092,ABC PROMOTIONAL RATE|DUMBO KING BED RM 300 SQ FT.,King Bedroom,ABC PROMOTIONAL RATE|DUMBO KING BED ROOM 300 SQ FT.
4093,STAY MORE SAVE MORE|CORNER KING ROOM-CITY VIEW-1 KING BED-410SQFT- WIFI-WRAPAROUND BALCONY-MINIBAR,King Bedroom,STAY MORE SAVE MORE|CORNER KING ROOM-CITY VIEW-1 KING BED-410SQFT- WIFI-WRAPAROUND BALCONY-MINIBAR
4094,ABC GLOBAL SERVICES|DUMBO KING BED RM 300 SQ FT.,King Bedroom,ABC GLOBAL SERVICES|DUMBO KING BED ROOM 300 SQ FT.
4095,CCRA PGHP|DUMBO KING BED RM 300 SQ FT.,King Bedroom,CCRA PGHP|DUMBO KING BED ROOM 300 SQ FT.
4096,MIDWEEK PROMOTION|KING BEDROOM WITH BALCONY,King Bedroom,MIDWEEK PROMOTION|KING BEDROOM WITH BALCONY
4097,CCRA PGHP PROMOTIONAL RATE|DUMBO KING BED RM 300 SQ FT.,King Bedroom,CCRA PGHP PROMOTIONAL RATE|DUMBO KING BED ROOM 300 SQ FT.
4098,PARK AND STAY PACKAGE|HOLLYWOOD SIGN KING ROOM-FREE WIFI -400 SQ FT KING BED - HIGHER FLOORS - WORK DESK,King Bedroom,PARK AND STAY PACKAGE|HOLLYWOOD SIGN KING ROOM-FREE WIFI -400 SQ FT KING BED - HIGHER FLOORS - WORK DESK
4099,BEST AVAILABLE RATE|KING ROOM W/ REFRIGERATOR NON SMKG FREE WI-FI/HOT BRKFAST INCLUDED/HDTV,King Bedroom,BEST AVAILABLE RATE|KING ROOM WITH/ REFRIGERATOR NON SMOKING FREE WI-FI/HOT BRKFAST INCLUDED/HDTV
4100,2X POINTS PACKAGE|KING ROOM W/ MINI FRIDGE NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE,King Bedroom,2X POINTS PACKAGE|KING ROOM WITH/ MINI FRIDGE NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV/SAFE
4101,ABC PROMOTIONAL RATE|BROOKLYN BRIDGE KING BED RM 300 SQ FT.,King Bedroom,ABC PROMOTIONAL RATE|BROOKLYN BRIDGE KING BED ROOM 300 SQ FT.
4102,ABC GLOBAL SERVICES|BROOKLYN BRIDGE KING BED RM 300 SQ FT.,King Bedroom,ABC GLOBAL SERVICES|BROOKLYN BRIDGE KING BED ROOM 300 SQ FT.
4103,CWT PROGRAM -SEMI FLEX|WESTPORT VIEW KING ROOM HIGH SPEED AVAILABLE-FRIDGE,King Bedroom,CWT PROGRAM -SEMI FLEX|WESTPORT VIEW KING ROOM HIGH SPEED AVAILABLE-FRIDGE
4104,CCRA PGHP PROMOTIONAL RATE|BROOKLYN BRIDGE KING BED RM 300 SQ FT.,King Bedroom,CCRA PGHP PROMOTIONAL RATE|BROOKLYN BRIDGE KING BED ROOM 300 SQ FT.
4105,CWT PROGRAM -HONORS SEMI-FLEX|WESTPORT VIEW KING ROOM HIGH SPEED AVAILABLE-FRIDGE,King Bedroom,CWT PROGRAM -HONORS SEMI-FLEX|WESTPORT VIEW KING ROOM HIGH SPEED AVAILABLE-FRIDGE
4106,"BEST AVAILABLE RATE|KING ROOM FEATURES A FLAT SCREEN TV, WRITING DESK AND A CHAISE LOUNGE, AND HANDICAPPED AMENITIES WITH ROLL-IN SHOWER. NON-SMOKING",King Bedroom,"BEST AVAILABLE RATE|KING ROOM FEATURES A FLAT SCREEN TV, WRITING DESK AND A CHAISE LOUNGE, AND HANDICAPPED AMENITIES WITH ROLL-IN SHOWER. NON-SMOKING"
4107,CCRA PGHP|BROOKLYN BRIDGE KING BED RM 300 SQ FT.,King Bedroom,CCRA PGHP|BROOKLYN BRIDGE KING BED ROOM 300 SQ FT.
4108,STANDARD RATE KING BED|KING ROOM:COZY CORNER:KING BED,King Bedroom,STANDARD RATE KING BED|KING ROOM:COZY CORNER:KING BED
4109,SPECIAL DEAL ROOM ONLY|PREMIUM EMPIRE STATE VIEWS-KING ROOM-23SQM-AC-FREE WIFI-MINIBAR SAFE-INTERNATIONAL TV,King Bedroom,SPECIAL DEAL ROOM ONLY|PREMIUM EMPIRE STATE VIEWS-KING ROOM-23SQM-AC-FREE WIFI-MINIBAR SAFE-INTERNATIONAL TV
4110,BED AND BRKFST* KING BED|KING ROOM:COZY CORNER:KING BED,King Bedroom,BED AND BRKFST* KING BED|KING ROOM:COZY CORNER:KING BED
4111,SPECIAL DEAL BREAKFAST INCL|PREMIUM EMPIRE STATE VIEWS-KING ROOM-23SQM-AC-FREE WIFI-MINIBAR SAFE-INTERNATIONAL TV,King Bedroom,SPECIAL DEAL BREAKFAST INCL|PREMIUM EMPIRE STATE VIEWS-KING ROOM-23SQM-AC-FREE WIFI-MINIBAR SAFE-INTERNATIONAL TV
4112,STANDARD DAILY RATE|KING ROOM WITH FIREPLACE CLAWFOOT TUB AND SEPARATE SHOWER,King Bedroom,STANDARD DAILY RATE|KING ROOM WITH FIREPLACE CLAWFOOT TUB AND SEPARATE SHOWER
4113,TANDEM NEGOTIATED RATES|GRAND HARBOUR VIEW KING ROOM AND FREE WIFI NON ISO HOTEL HARBOUR VIEWS HIGH FLOOR KING BED 10 PERCENT COMM EARLY CI LATE CO SUBJ TO AVAIL FREE WIFI,King Bedroom,TANDEM NEGOTIATED RATES|GRAND HARBOUR VIEW KING ROOM AND FREE WIFI NON ISO HOTEL HARBOUR VIEWS HIGH FLOOR KING BED 10 PERCENT COMM EARLY CI LATE CO SUBJ TO AVAIL FREE WIFI
4114,"NBA|NBA RATE, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"NBA|NBA RATE, KING ROOM, GUEST ROOM, 1 KING"
4115,"NBA REFEREES|NBA REFEREES RATE, DESTINATION FEE EXEMPT, INCLUDES WIFI, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"NBA REFEREES|NBA REFEREES RATE, DESTINATION FEE EXEMPT, INCLUDES WIFI, KING ROOM, GUEST ROOM, 1 KING"
4116,TRIPADVISOR PLUS RATE|KING ROOM 400 SQ FT NON SMOKING,King Bedroom,TRIPADVISOR PLUS RATE|KING ROOM 400 SQ FT NON SMOKING
4117,"DISCOUNT|STAY LONGER AND SAVE, SEE RATE DETAILS, HISTORIC BANYAN KING ROOM, GUEST ROOM, 1 KING, CITY VIEW",King Bedroom,"DISCOUNT|STAY LONGER AND SAVE, SEE RATE DETAILS, HISTORIC BANYAN KING ROOM, GUEST ROOM, 1 KING, CITY VIEW"
4118,"REGULAR RATE|FLEXIBLE RATE, LARGER KING ROOM, GUEST ROOM, 1 KING, SOFA BED",King Bedroom,"REGULAR RATE|FLEXIBLE RATE, LARGER KING ROOM, GUEST ROOM, 1 KING, SOFA BED"
4119,BEST AVAILABLE RATE|40SQM STD KING RM 1K BED DESK LOUNGE AREA TEA COFFEE FRIDGE COMP WIFI NSMK BAR COMMISSIONABLE RATE KING HSPD RMSV FITN OUPL DINE DCLN SMFR,King Bedroom,BEST AVAILABLE RATE|40SQM STANDARD KING ROOM 1K BED DESK LOUNGE AREA TEA COFFEE FRIDGE COMP WIFI NON SMOKING BAR COMMISSIONABLE RATE KING HSPD RMSV FITN OUPL DINE DCLN SMFR
4120,VALE TRIO|KING BEDROOM WITH BALCONY,King Bedroom,VALE TRIO|KING BEDROOM WITH BALCONY
4121,"PREPAY NONREF BKFT|PREPAY NON-REFUNDABLE WITH BREAKFAST, INCLUDES BREAKFAST, SEE RATE DETAILS, CORNER KING ROOM, PARLOR, 1 KING, SOFA BED, CORN",King Bedroom,"PREPAY NONREF BKFT|PREPAY NON-REFUNDABLE WITH BREAKFAST, INCLUDES BREAKFAST, SEE RATE DETAILS, CORNER KING ROOM, PARLOR, 1 KING, SOFA BED, CORN"
4122,"CWT|KING SUPERIOR ENJOY SLEEK SOPHISTICATION IN OUR 377SF KING RM OFFERING 55 IN HDTV, SPA-INSPIRED SHOWER, EXECUTIVE DESK,",King Bedroom,"CWT|KING SUPERIOR ENJOY SLEEK SOPHISTICATION IN OUR 377SF KING ROOM OFFERING 55 IN HDTV, SPA-INSPIRED SHOWER, EXECUTIVE DESK,"
4123,STANDARD RATE STUDIO SUITE|OVERSIZED KING BEDROOM WITH SITTING AREA:,King Bedroom,STANDARD RATE STUDIO SUITE|OVERSIZED KING BEDROOM WITH SITTING AREA:
4124,MAGELLAN|DUMBO KING BED RM 300 SQ FT.,King Bedroom,MAGELLAN|DUMBO KING BED ROOM 300 SQ FT.
4125,STATE GOVERNMENT ADA KNG TUB S|KING ROOM W/ADA BATHTUB:FREE WIFI: 42IN TV:,King Bedroom,STATE GOVERNMENT ACCESSIBLE KNG TUB S|KING ROOM WITHACCESSIBLE BATHTUB:FREE WIFI: 42IN TV:
4126,CWT PROGRAM -HONORS SEMI-FLEX|KING ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV,King Bedroom,CWT PROGRAM -HONORS SEMI-FLEX|KING ROOM NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV
4127,AARP|HOLLYWOOD SIGN KING ROOM-FREE WIFI -400 SQ FT KING BED - HIGHER FLOORS - WORK DESK,King Bedroom,AARP|HOLLYWOOD SIGN KING ROOM-FREE WIFI -400 SQ FT KING BED - HIGHER FLOORS - WORK DESK
4128,MAGELLAN|BROOKLYN BRIDGE KING BED RM 300 SQ FT.,King Bedroom,MAGELLAN|BROOKLYN BRIDGE KING BED ROOM 300 SQ FT.
4129,AAA|HOLLYWOOD SIGN KING ROOM-FREE WIFI -400 SQ FT KING BED - HIGHER FLOORS - WORK DESK,King Bedroom,AAA|HOLLYWOOD SIGN KING ROOM-FREE WIFI -400 SQ FT KING BED - HIGHER FLOORS - WORK DESK
4130,GDS WINTER ESCAPES 1 NIGHT PAC|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM INCLUDES BFAST FOR 2 AND LCO 12PM INCLUDES SELF PARK ONE ENTRY ONE EXIT,King Bedroom,GDS WINTER ESCAPES 1 NIGHT PAC|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM INCLUDES BFAST FOR 2 AND LCO 12PM INCLUDES SELF PARK ONE ENTRY ONE EXIT
4131,"BREAKFAST FOR ONE|ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST FOR 1 GUEST, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"BREAKFAST FOR ONE|ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST FOR 1 GUEST, KING ROOM, GUEST ROOM, 1 KING"
4132,"GDS BAR|BLANCA TOWER KING -BEAUTIFUL, NEWLY REDESIGNED 325 SQ.FT. KING ROOM WITH COMPLIMENTARY FRIDGE",King Bedroom,"GDS BAR|BLANCA TOWER KING -BEAUTIFUL, NEWLY REDESIGNED 325 SQ.FT. KING ROOM WITH COMPLIMENTARY FRIDGE"
4133,GDS WINTER ESCAPES 1 NIGHT PAC|GRAND HARBOUR VIEW KING ROOM AND FREE WIFI NON ISO HOTEL HARBOUR VIEWS HIGH FLOOR KING BED INCLUDES BFAST FOR 2 AND LCO 12PM INCLUDES SELF PARK ONE ENTRY ONE EXIT,King Bedroom,GDS WINTER ESCAPES 1 NIGHT PAC|GRAND HARBOUR VIEW KING ROOM AND FREE WIFI NON ISO HOTEL HARBOUR VIEWS HIGH FLOOR KING BED INCLUDES BFAST FOR 2 AND LCO 12PM INCLUDES SELF PARK ONE ENTRY ONE EXIT
4134,FLEXIBLE RATE|KING ROOM W/ SOFABED NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV,King Bedroom,FLEXIBLE RATE|KING ROOM WITH/ SOFABED NON SMOKING FREE WI-FI/HOT BREAKFAST INCLUDED/HDTV
4135,ADVANCE SAVER WITH BREAKFAST|EXTRA SAVINGS FOR BOOKING EARLY AND GET KING FEATURE NONSMOKING ELEVATE YOUR STAY AND VIEW WITH A MINI FRIDGE IN THIS GUARANTEED KING ROOM ON FLOOR 14 AND UP,King Bedroom,ADVANCE SAVER WITH BREAKFAST|EXTRA SAVINGS FOR BOOKING EARLY AND GET KING FEATURE NONSMOKING ELEVATE YOUR STAY AND VIEW WITH A MINI FRIDGE IN THIS GUARANTEED KING ROOM ON FLOOR 14 AND UP
4136,"STAY FOR BREAKFAST|STAY FOR BREAKFAST RATE, INCLUDES SEE RATE DETAILS, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"STAY FOR BREAKFAST|STAY FOR BREAKFAST RATE, INCLUDES SEE RATE DETAILS, KING ROOM, GUEST ROOM, 1 KING"
4137,BEST AVAILABLE RATE|KING ROOM W MICROWAVE AND FRIDGE HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,King Bedroom,BEST AVAILABLE RATE|KING ROOM WITH MICROWAVE AND FRIDGE HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED
4138,GDS FLEXI EARLY BIRD ROOM ONLY|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM FLEXI 10 PERCENT COMM FREE WIFI,King Bedroom,GDS FLEXI EARLY BIRD ROOM ONLY|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM FLEXI 10 PERCENT COMM FREE WIFI
4139,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, KING ROOM, GUEST ROOM, 1 KING"
4140,2X POINTS PACKAGE|KING ROOM W MICROWAVE AND FRIDGE HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED,King Bedroom,2X POINTS PACKAGE|KING ROOM WITH MICROWAVE AND FRIDGE HDTV/FREE WI-FI/HOT BREAKFAST INCLUDED
4141,ADV PURCHASE REGENCY SUITE|950 SQFT:PARLOR WITH A SEPARATE KING BEDROOM:,King Bedroom,ADV PURCHASE REGENCY SUITE|950 SQFT:PARLOR WITH A SEPARATE KING BEDROOM:
4142,PARK AND PLAY|SUPERIOR CITY VIEW KING ROOM -350 SQFT 33 SQM- LOCATED FLOOR 38TH-48TH. MAX 2 ADULTS-1 CHILD,King Bedroom,PARK AND PLAY|SUPERIOR CITY VIEW KING ROOM -350 SQFT 33 SQM- LOCATED FLOOR 38TH-48TH. MAX 2 ADULTS-1 CHILD
4143,ROOM RATE|SUPERIOR CITY VIEW KING ROOM -350 SQFT 33 SQM- LOCATED FLOOR 38TH-48TH. MAX 2 ADULTS-1 CHILD,King Bedroom,ROOM RATE|SUPERIOR CITY VIEW KING ROOM -350 SQFT 33 SQM- LOCATED FLOOR 38TH-48TH. MAX 2 ADULTS-1 CHILD
4144,BED AND BREAKFAST|SUPERIOR CITY VIEW KING ROOM -350 SQFT 33 SQM- LOCATED FLOOR 38TH-48TH. MAX 2 ADULTS-1 CHILD,King Bedroom,BED AND BREAKFAST|SUPERIOR CITY VIEW KING ROOM -350 SQFT 33 SQM- LOCATED FLOOR 38TH-48TH. MAX 2 ADULTS-1 CHILD
4145,VIRTUOSO 1 KING OCEAN VW|KING ROOM: SEA VIEW: 527 SQFT:PRIVATE TERRACE,King Bedroom,VIRTUOSO 1 KING OCEAN VIEW|KING ROOM: SEA VIEW: 527 SQFT:PRIVATE TERRACE
4146,THOR CONSORTIA RATE|KING BEDROOM WITH BALCONY,King Bedroom,THOR CONSORTIA RATE|KING BEDROOM WITH BALCONY
4147,FLEXIBLE RATE|KING ROOM SPACIOUS BEDROOM WITH CLASSIC DECOR.,King Bedroom,FLEXIBLE RATE|KING ROOM SPACIOUS BEDROOM WITH CLASSIC DECOR.
4148,AP BREAKFAST INCLUDE|KING ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM,King Bedroom,AP BREAKFAST INCLUDE|KING ROOM COMP WIFI/MINI FRIDGE/IRON-BOARD/SAFE/22 SQM
4149,PREFERRED BED AND BREAKFAST|CITY KING ROOM-1KING-CITY VIEW-DBL BAY WINDOWS SITTING AREA-SHOWER ONLY-SMART TV-305-405SQFT,King Bedroom,PREFERRED BED AND BREAKFAST|CITY KING ROOM-1KING-CITY VIEW-DOUBLE BAY WINDOWS SITTING AREA-SHOWER ONLY-SMART TV-305-405SQFT
4150,BEST FLEXIBLE RATE|1 KING BED LEISURE NONSMOKING OUR KING ROOM INCLUDES A REFRIGERATOR AND COFFEE TEA MAKER.  ENJOY 40 CHANNELS OF HD,King Bedroom,BEST FLEXIBLE RATE|1 KING BED LEISURE NONSMOKING OUR KING ROOM INCLUDES A REFRIGERATOR AND COFFEE TEA MAKER.  ENJOY 40 CHANNELS OF HD
4151,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 KING BED WITH PULLOUT COUCH RELAX IN YOUR KING ROOM WITH SLEEPER SOFA WHILE ENJOYING THE MANY IN ROOM AMENITIES. EACH,King Bedroom,BREAKFAST FOR 2 ADULTS FULL|BREAKFAST DAILY FOR UP TO TWO ADULTS SHARING A 1 KING BED WITH PULLOUT COUCH RELAX IN YOUR KING ROOM WITH SLEEPER SOFA WHILE ENJOYING THE MANY IN ROOM AMENITIES. EACH
4152,AMEX GBT GHP RATE|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM,King Bedroom,AMEX GBT GHP RATE|GRAND KING ROOM WITH FREE WIFI NON ISO HOTEL SPACIOUS ROOM
4153,ABC GLOBAL SERVICES|LIBERTY KING BED RM 300 SQ FT.,King Bedroom,ABC GLOBAL SERVICES|LIBERTY KING BED ROOM 300 SQ FT.
4154,ABC PROMOTIONAL RATE|LIBERTY KING BED RM 300 SQ FT.,King Bedroom,ABC PROMOTIONAL RATE|LIBERTY KING BED ROOM 300 SQ FT.
4155,CCRA PGHP|LIBERTY KING BED RM 300 SQ FT.,King Bedroom,CCRA PGHP|LIBERTY KING BED ROOM 300 SQ FT.
4156,CCRA PGHP PROMOTIONAL RATE|LIBERTY KING BED RM 300 SQ FT.,King Bedroom,CCRA PGHP PROMOTIONAL RATE|LIBERTY KING BED ROOM 300 SQ FT.
4157,ABC PGHP|KING BEDROOM WITH BALCONY,King Bedroom,ABC PGHP|KING BEDROOM WITH BALCONY
4158,"BOOK NOW, PAY LATER BKFST|KING ROOM EXECUTIVE FLOOR NON SMOKING COMFORTABLE UNDERSTATED ELEGANCE WITH 33 SQM OF SPACE MARKS OUR KING",King Bedroom,"BOOK NOW, PAY LATER BKFST|KING ROOM EXECUTIVE FLOOR NON SMOKING COMFORTABLE UNDERSTATED ELEGANCE WITH 33 SQM OF SPACE MARKS OUR KING"
4159,"BOOK NOW, PAY LATER|KING ROOM EXECUTIVE FLOOR NON SMOKING COMFORTABLE UNDERSTATED ELEGANCE WITH 33 SQM OF SPACE MARKS OUR KING",King Bedroom,"BOOK NOW, PAY LATER|KING ROOM EXECUTIVE FLOOR NON SMOKING COMFORTABLE UNDERSTATED ELEGANCE WITH 33 SQM OF SPACE MARKS OUR KING"
4160,TRAVEL LEADERS SELECT|MASTER KING BEDROOM 1550 SQFT-144 SQM. PRIVATE TERRACE LOUNGE. 2 FULL BATHROOMS.,King Bedroom,TRAVEL LEADERS SELECT|MASTER KING BEDROOM 1550 SQFT-144 SQM. PRIVATE TERRACE LOUNGE. 2 FULL BATHROOMS.
4161,"EXPERIENCE BUS. PACK.|ESCAPE YOUR WAY, INCLUDES , ALOFT KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"EXPERIENCE BUS. PACK.|ESCAPE YOUR WAY, INCLUDES , ALOFT KING ROOM, GUEST ROOM, 1 KING"
4162,TRIPADVISOR PLUS RATE|KING ROOM 400 SQ FT PRIVATE PATIO ON 1ST FLOOR POOL SIDE NON SMOKING AVAILABLE IN 2 QUEEN,King Bedroom,TRIPADVISOR PLUS RATE|KING ROOM 400 SQ FT PRIVATE PATIO ON 1ST FLOOR POOL SIDE NON SMOKING AVAILABLE IN 2 QUEEN
4163,STANDARD RATE HF KING SFBD|HIGH FLOOR KING ROOM: FREE WIFI: 42IN TV,King Bedroom,STANDARD RATE HF KING SFBD|HIGH FLOOR KING ROOM: FREE WIFI: 42IN TV
4164,AMEX GBT GHP RATE|GRAND HARBOUR VIEW KING ROOM AND FREE WIFI NON ISO HOTEL HARBOUR VIEWS HIGH FLOOR KING BED,King Bedroom,AMEX GBT GHP RATE|GRAND HARBOUR VIEW KING ROOM AND FREE WIFI NON ISO HOTEL HARBOUR VIEWS HIGH FLOOR KING BED
4165,"JPMORGAN CHASE PREF|JPMORGAN RATE, 0.2 MILES TO OFFICE, DESTINATION FEE EXEMPT., INCLUDES WIFI, KING ROOM, GUEST ROOM, 1 KING",King Bedroom,"JPMORGAN CHASE PREF|JPMORGAN RATE, 0.2 MILES TO OFFICE, DESTINATION FEE EXEMPT., INCLUDES WIFI, KING ROOM, GUEST ROOM, 1 KING"
4166,MAGELLAN LUXURY HOTELS|KING BEDROOM WITH BALCONY,King Bedroom,MAGELLAN LUXURY HOTELS|KING BEDROOM WITH BALCONY
4167,TMC 7 LRA|1 KING BED LEISURE NONSMOKING NEWLY RENOVATED KING ROOM WITH FREE HIGH SPEED INTERNET. ENJOY THE COMFORT OF AN ERGONOMIC,King Bedroom,TMC 7 LRA|1 KING BED LEISURE NONSMOKING NEWLY RENOVATED KING ROOM WITH FREE HIGH SPEED INTERNET. ENJOY THE COMFORT OF AN ERGONOMIC
4168,"REGULAR RATE|FLEXIBLE RATE, PREPAY IN FULL, LAGOON KING ROOM, GUEST ROOM, 1 KING, POOL ACCESS, BALCONY",King Bedroom,"REGULAR RATE|FLEXIBLE RATE, PREPAY IN FULL, LAGOON KING ROOM, GUEST ROOM, 1 KING, POOL ACCESSIBLE, BALCONY"
4169,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, CORNER KING ROOM, LARGER GUEST ROOM, 1 KING, CORNER ROOM",King Bedroom,"MEMBER RETAIL RATE|MEMBER RATE FLEXIBLE, CORNER KING ROOM, LARGER GUEST ROOM, 1 KING, CORNER ROOM"
4170,BED AND BRKFST* JR SUITE KING|OVERSIZED KING ROOM: ROOM SIZE:,King Bedroom,BED AND BRKFST* JR SUITE KING|OVERSIZED KING ROOM: ROOM SIZE:
4171,FEDROOMS ADA KNG TUB SFBD|KING ROOM W/ADA BATHTUB:FREE WIFI: 42IN TV: FREE WIFI  SHUTTLE  BREAKAST  AND PARKING,King Bedroom,FEDROOMS ACCESSIBLE KNG TUB SFBD|KING ROOM WITHACCESSIBLE BATHTUB:FREE WIFI: 42IN TV: FREE WIFI  SHUTTLE  BREAKAST  AND PARKING
